change_type,entity_type,category,ticker,name,horizon_months,previous_rank,current_rank,rank_delta,previous_return,current_return,return_delta,previous_report_date,current_report_date,detail
within_category,stock,Grain origination and agribusiness,ANDE,The Andersons,3,2,3,-1,-0.041330502477,-0.0950201137467,-0.0536896112697,2026-08-20,2026-08-27,The Andersons moved from rank #2 to #3 within Grain origination and agribusiness at 3 months; return -4.1% to -9.5%.
within_category,stock,Grain origination and agribusiness,BG,Bunge,12,2,2,0,0.383999028773,0.337545765915,-0.046453262858,2026-08-20,2026-08-27,Bunge moved from rank #2 to #2 within Grain origination and agribusiness at 12 months; return +38.4% to +33.8%.
within_category,stock,Grain origination and agribusiness,BG,Bunge,24,3,3,0,0.197730615676,0.128887559809,-0.068843055867,2026-08-20,2026-08-27,Bunge moved from rank #3 to #3 within Grain origination and agribusiness at 24 months; return +19.8% to +12.9%.
within_category,stock,Grain origination and agribusiness,BG,Bunge,3,3,2,1,-0.0496040016674,-0.065439841558,-0.0158358398906,2026-08-20,2026-08-27,Bunge moved from rank #3 to #2 within Grain origination and agribusiness at 3 months; return -5.0% to -6.5%.
within_category,stock,International ethanol,AGRO,Adecoagro,12,1,1,0,0.250887573964,0.315914489311,0.065026915347,2026-08-20,2026-08-27,Adecoagro moved from rank #1 to #1 within International ethanol at 12 months; return +25.1% to +31.6%.
within_category,stock,International ethanol,AGRO,Adecoagro,24,1,1,0,-0.0425724637681,0.0240295748614,0.0666020386295,2026-08-20,2026-08-27,Adecoagro moved from rank #1 to #1 within International ethanol at 24 months; return -4.3% to +2.4%.
within_category,stock,International ethanol,AGRO,Adecoagro,3,1,2,-1,-0.206456456456,-0.119236883943,0.087219572513,2026-08-20,2026-08-27,Adecoagro moved from rank #1 to #2 within International ethanol at 3 months; return -20.6% to -11.9%.
within_category,stock,International ethanol,CSAN,Cosan,12,2,2,0,-0.343669250646,-0.312195121951,0.031474128695,2026-08-20,2026-08-27,Cosan moved from rank #2 to #2 within International ethanol at 12 months; return -34.4% to -31.2%.
within_category,stock,International ethanol,CSAN,Cosan,24,2,2,0,-0.748763600396,-0.721343873518,0.027419726878,2026-08-20,2026-08-27,Cosan moved from rank #2 to #2 within International ethanol at 24 months; return -74.9% to -72.1%.
within_category,stock,International ethanol,CSAN,Cosan,3,2,1,1,-0.263768115942,-0.11320754717,0.150560568772,2026-08-20,2026-08-27,Cosan moved from rank #2 to #1 within International ethanol at 3 months; return -26.4% to -11.3%.
within_category,stock,Logistics,CP,Canadian Pacific Kansas City,12,3,3,0,0.271234351864,0.232240437158,-0.038993914706,2026-08-20,2026-08-27,Canadian Pacific Kansas City moved from rank #3 to #3 within Logistics at 12 months; return +27.1% to +23.2%.
within_category,stock,Logistics,CP,Canadian Pacific Kansas City,24,4,4,0,0.190770394654,0.138615051695,-0.052155342959,2026-08-20,2026-08-27,Canadian Pacific Kansas City moved from rank #4 to #4 within Logistics at 24 months; return +19.1% to +13.9%.
within_category,stock,Logistics,CP,Canadian Pacific Kansas City,3,3,3,0,0.0938151494093,0.0378040762656,-0.0560110731437,2026-08-20,2026-08-27,Canadian Pacific Kansas City moved from rank #3 to #3 within Logistics at 3 months; return +9.4% to +3.8%.
